Feature,Importance
lbp-3D-m1_firstorder_10Percentile,0.0
lbp-2D_glszm_ZoneVariance,0.0
lbp-2D_glszm_ZonePercentage,0.0
lbp-2D_glszm_SmallAreaLowGrayLevelEmphasis,0.0
lbp-2D_glszm_SmallAreaHighGrayLevelEmphasis,0.0
exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
lbp-2D_glszm_SmallAreaEmphasis,0.0
lbp-2D_glszm_LargeAreaLowGrayLevelEmphasis,0.0
exponential_glrlm_GrayLevelNonUniformity,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
lbp-2D_glszm_LargeAreaHighGrayLevelEmphasis,0.0
lbp-2D_glszm_LargeAreaEmphasis,0.0
exponential_glrlm_GrayLevelVariance,0.0
exponential_glrlm_HighGrayLevelRunEmphasis,0.0
exponential_glrlm_LongRunEmphasis,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.0
exponential_glrlm_LowGrayLevelRunEmphasis,0.0
exponential_glrlm_RunEntropy,0.0
lbp-2D_firstorder_Skewness,0.0
gradient_firstorder_Entropy,0.0
lbp-3D-k_firstorder_Maximum,0.0
gradient_glszm_LargeAreaLowGrayLevelEmphasis,0.0
gradient_glrlm_ShortRunLowGrayLevelEmphasis,0.0
gradient_glrlm_ShortRunHighGrayLevelEmphasis,0.0
gradient_glrlm_ShortRunEmphasis,0.0
gradient_glcm_InverseVariance,0.0
gradient_glrlm_RunPercentage,0.0
gradient_glcm_JointAverage,0.0
gradient_glrlm_RunLengthNonUniformityNormalized,0.0
gradient_glrlm_RunLengthNonUniformity,0.0
gradient_glrlm_LowGrayLevelRunEmphasis,0.0
gradient_glcm_JointEntropy,0.0
gradient_glrlm_LongRunLowGrayLevelEmphasis,0.0
gradient_glrlm_LongRunHighGrayLevelEmphasis,0.0
gradient_glrlm_LongRunEmphasis,0.0
gradient_glrlm_HighGrayLevelRunEmphasis,0.0
gradient_glrlm_GrayLevelVariance,0.0
gradient_glcm_SumAverage,0.0
gradient_glcm_SumEntropy,0.0
gradient_glcm_SumSquares,0.0
gradient_glrlm_GrayLevelNonUniformityNormalized,0.0
gradient_gldm_DependenceNonUniformityNormalized,0.0
gradient_gldm_GrayLevelNonUniformity,0.0
gradient_gldm_GrayLevelVariance,0.0
gradient_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
gradient_glrlm_GrayLevelNonUniformity,0.0
gradient_gldm_LowGrayLevelEmphasis,0.0
gradient_glszm_LargeAreaEmphasis,0.0
gradient_glszm_LowGrayLevelZoneEmphasis,0.0
gradient_firstorder_InterquartileRange,0.0
gradient_glcm_Idm,0.0
lbp-2D_firstorder_RootMeanSquared,0.0
gradient_firstorder_Maximum,0.0
gradient_firstorder_MeanAbsoluteDeviation,0.0
gradient_firstorder_Mean,0.0
lbp-2D_firstorder_Median,0.0
lbp-2D_firstorder_Mean,0.0
gradient_firstorder_Minimum,0.0
gradient_firstorder_Range,0.0
gradient_firstorder_RobustMeanAbsoluteDeviation,0.0
gradient_firstorder_Uniformity,0.0
gradient_firstorder_Variance,0.0
lbp-2D_firstorder_InterquartileRange,0.0
gradient_glcm_ClusterProminence,0.0
gradient_glcm_ClusterShade,0.0
lbp-2D_firstorder_Energy,0.0
lbp-2D_firstorder_90Percentile,0.0
lbp-2D_firstorder_10Percentile,0.0
gradient_glcm_Contrast,0.0
gradient_glcm_DifferenceAverage,0.0
gradient_ngtdm_Contrast,0.0
gradient_glcm_DifferenceEntropy,0.0
gradient_ngtdm_Coarseness,0.0
gradient_glcm_DifferenceVariance,0.0
gradient_glcm_Id,0.0
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.0
lbp-3D-m1_firstorder_Median,0.0
exponential_gldm_LargeDependenceEmphasis,0.0
lbp-3D-m1_firstorder_TotalEnergy,0.0
logarithm_glrlm_GrayLevelNonUniformityNormalized,0.0
logarithm_glrlm_HighGrayLevelRunEmphasis,0.0
logarithm_glrlm_LongRunEmphasis,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
lbp-3D-m2_glrlm_LongRunLowGrayLevelEmphasis,0.0
lbp-3D-m2_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glrlm_RunLengthNonUniformity,0.0
lbp-3D-m2_glrlm_GrayLevelNonUniformity,0.0
logarithm_glrlm_RunPercentage,0.0
lbp-3D-m2_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
logarithm_glrlm_ShortRunEmphasis,0.0
lbp-3D-m2_gldm_GrayLevelNonUniformity,0.0
logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.0
lbp-3D-m2_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glszm_LargeAreaEmphasis,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
lbp-3D-m2_firstorder_RootMeanSquared,0.0
lbp-3D-m2_firstorder_Range,0.0
logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_ZonePercentage,0.0
logarithm_glszm_ZoneVariance,0.0
logarithm_ngtdm_Coarseness,0.0
lbp-3D-m2_firstorder_Mean,0.0
lbp-3D-m2_firstorder_Maximum,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
lbp-3D-m1_gldm_DependenceEntropy,0.0
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
logarithm_glcm_Imc2,0.0
logarithm_glcm_InverseVariance,0.0
logarithm_glcm_JointAverage,0.0
logarithm_glcm_JointEnergy,0.0
lbp-3D-k_firstorder_Kurtosis,0.0
logarithm_glcm_JointEntropy,0.0
logarithm_glcm_MCC,0.0
logarithm_glcm_SumAverage,0.0
logarithm_glcm_SumEntropy,0.0
logarithm_glcm_SumSquares,0.0
lbp-3D-k_firstorder_Entropy,0.0
logarithm_gldm_DependenceNonUniformityNormalized,0.0
lbp-3D-k_firstorder_Energy,0.0
logarithm_gldm_GrayLevelNonUniformity,0.0
lbp-3D-k_firstorder_90Percentile,0.0
lbp-3D-m2_glszm_ZonePercentage,0.0
logarithm_gldm_LargeDependenceEmphasis,0.0
lbp-3D-m2_glszm_SmallAreaLowGrayLevelEmphasis,0.0
lbp-3D-m2_glszm_SmallAreaHighGrayLevelEmphasis,0.0
logarithm_gldm_LowGrayLevelEmphasis,0.0
lbp-3D-m2_glszm_SmallAreaEmphasis,0.0
logarithm_gldm_SmallDependenceEmphasis,0.0
lbp-3D-m2_glszm_LargeAreaLowGrayLevelEmphasis,0.0
lbp-3D-m2_glszm_LargeAreaHighGrayLevelEmphasis,0.0
lbp-3D-m2_glszm_LargeAreaEmphasis,0.0
logarithm_ngtdm_Strength,0.0
exponential_firstorder_10Percentile,0.0
exponential_firstorder_Energy,0.0
exponential_firstorder_Entropy,0.0
lbp-3D-m1_glrlm_LongRunEmphasis,0.0
exponential_glcm_DifferenceVariance,0.0
exponential_glcm_Id,0.0
exponential_glcm_Idm,0.0
exponential_glcm_Idmn,0.0
exponential_glcm_Idn,0.0
exponential_glcm_Imc1,0.0
exponential_glcm_Imc2,0.0
exponential_glcm_InverseVariance,0.0
exponential_glcm_JointAverage,0.0
exponential_glcm_JointEnergy,0.0
exponential_glcm_JointEntropy,0.0
lbp-3D-m1_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
lbp-3D-m1_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
exponential_glcm_MCC,0.0
lbp-3D-m1_gldm_GrayLevelNonUniformity,0.0
exponential_glcm_MaximumProbability,0.0
exponential_glcm_SumAverage,0.0
exponential_glcm_SumEntropy,0.0
exponential_glcm_SumSquares,0.0
exponential_gldm_DependenceEntropy,0.0
exponential_gldm_GrayLevelNonUniformity,0.0
exponential_gldm_GrayLevelVariance,0.0
exponential_gldm_HighGrayLevelEmphasis,0.0
lbp-3D-m1_gldm_DependenceNonUniformityNormalized,0.0
exponential_glcm_DifferenceEntropy,0.0
lbp-3D-m1_glrlm_LongRunHighGrayLevelEmphasis,0.0
exponential_glcm_DifferenceAverage,0.0
lbp-3D-m1_glszm_LargeAreaHighGrayLevelEmphasis,0.0
exponential_firstorder_InterquartileRange,0.0
exponential_firstorder_Kurtosis,0.0
lbp-3D-m1_glszm_ZonePercentage,0.0
exponential_firstorder_Maximum,0.0
exponential_firstorder_MeanAbsoluteDeviation,0.0
exponential_firstorder_Mean,0.0
lbp-3D-m1_glszm_SmallAreaLowGrayLevelEmphasis,0.0
exponential_firstorder_Median,0.0
lbp-3D-m1_glszm_SmallAreaHighGrayLevelEmphasis,0.0
lbp-3D-m1_glszm_SmallAreaEmphasis,0.0
lbp-3D-m1_glszm_LargeAreaLowGrayLevelEmphasis,0.0
exponential_firstorder_Range,0.0
exponential_glcm_Correlation,0.0
exponential_firstorder_RobustMeanAbsoluteDeviation,0.0
exponential_firstorder_RootMeanSquared,0.0
exponential_firstorder_TotalEnergy,0.0
exponential_firstorder_Uniformity,0.0
exponential_firstorder_Variance,0.0
exponential_glcm_Autocorrelation,0.0
exponential_glcm_ClusterProminence,0.0
exponential_glcm_ClusterShade,0.0
exponential_glcm_ClusterTendency,0.0
lbp-3D-m1_glrlm_RunPercentage,0.0
exponential_glcm_Contrast,0.0
gradient_glcm_JointEnergy,0.0
diagnostics_Image-original_Mean,0.0
squareroot_firstorder_Variance,0.0
wavelet-HLH_firstorder_Variance,0.0
wavelet-HLH_glcm_Idm,0.0
wavelet-HLH_glcm_Id,0.0
wavelet-HLH_glcm_Contrast,0.0
wavelet-HLH_glcm_ClusterTendency,0.0
wavelet-HLH_glcm_ClusterProminence,0.0
wavelet-HLH_glcm_Autocorrelation,0.0
wavelet-HLH_firstorder_Skewness,0.0
wavelet-HLH_glcm_Idn,0.0
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.0
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HLH_firstorder_Energy,0.0
wavelet-HLL_ngtdm_Coarseness,0.0
wavelet-HLL_glszm_ZoneVariance,0.0
wavelet-HLL_glszm_ZonePercentage,0.0
wavelet-HLH_glcm_Idmn,0.0
wavelet-HLH_glcm_Imc1,0.0
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.0
wavelet-HLH_glrlm_GrayLevelNonUniformity,0.0
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.0
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.0
wavelet-HLH_glszm_LargeAreaEmphasis,0.0
wavelet-HLH_glrlm_RunPercentage,0.0
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.0
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
wavelet-HLH_glcm_JointEnergy,0.0
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HLH_gldm_LargeDependenceEmphasis,0.0
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.0
wavelet-HLH_gldm_GrayLevelVariance,0.0
wavelet-HLH_gldm_GrayLevelNonUniformity,0.0
wavelet-HLH_glcm_SumAverage,0.0
wavelet-HLL_glszm_ZoneEntropy,0.0
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.0
wavelet-HLH_ngtdm_Busyness,0.0
wavelet-HLL_glcm_DifferenceEntropy,0.0
wavelet-HLL_glcm_MCC,0.0
wavelet-HLL_glcm_JointEntropy,0.0
wavelet-HLL_glcm_JointEnergy,0.0
wavelet-HLL_glcm_Imc2,0.0
wavelet-HLL_glcm_Idn,0.0
wavelet-HLL_glcm_Idm,0.0
wavelet-HLL_glcm_ClusterTendency,0.0
wavelet-HLL_glcm_SumAverage,0.0
wavelet-HLL_firstorder_Variance,0.0
wavelet-HLL_firstorder_RootMeanSquared,0.0
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.0
wavelet-HLL_firstorder_Range,0.0
wavelet-HLL_firstorder_Median,0.0
wavelet-HLL_firstorder_InterquartileRange,0.0
wavelet-HLL_glcm_MaximumProbability,0.0
wavelet-HLL_gldm_DependenceEntropy,0.0
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-HLL_glrlm_RunEntropy,0.0
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.0
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.0
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.0
wavelet-HLL_glrlm_ShortRunEmphasis,0.0
wavelet-HLL_glrlm_RunPercentage,0.0
wavelet-HLL_glrlm_RunLengthNonUniformity,0.0
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.0
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.0
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.0
wavelet-HLL_gldm_SmallDependenceEmphasis,0.0
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.0
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.0
wavelet-HLL_gldm_GrayLevelVariance,0.0
wavelet-HLL_gldm_DependenceVariance,0.0
wavelet-HLH_glszm_ZoneVariance,0.0
wavelet-HLH_ngtdm_Coarseness,0.0
wavelet-LHH_glszm_ZonePercentage,0.0
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.0
wavelet-HHH_firstorder_Kurtosis,0.0
wavelet-HHH_firstorder_InterquartileRange,0.0
wavelet-HHH_firstorder_90Percentile,0.0
wavelet-HHL_ngtdm_Complexity,0.0
wavelet-HHL_glszm_ZonePercentage,0.0
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.0
wavelet-HHL_glszm_SmallAreaEmphasis,0.0
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.0
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.0
wavelet-HHL_glszm_GrayLevelVariance,0.0
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.0
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.0
wavelet-HHH_firstorder_Maximum,0.0
wavelet-HHH_firstorder_Minimum,0.0
wavelet-HHL_glrlm_RunPercentage,0.0
wavelet-HHH_glcm_DifferenceAverage,0.0
wavelet-HHH_gldm_GrayLevelNonUniformity,0.0
wavelet-HHH_glcm_MaximumProbability,0.0
wavelet-HHH_glcm_InverseVariance,0.0
wavelet-HHH_glcm_Idmn,0.0
wavelet-HHH_glcm_Id,0.0
wavelet-HHH_glcm_DifferenceEntropy,0.0
wavelet-HHH_glcm_Correlation,0.0
wavelet-HHH_firstorder_Range,0.0
wavelet-HHH_glcm_Contrast,0.0
wavelet-HHH_glcm_ClusterTendency,0.0
wavelet-HHH_glcm_ClusterShade,0.0
wavelet-HHH_glcm_ClusterProminence,0.0
wavelet-HHH_firstorder_Variance,0.0
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.0
wavelet-HHL_glrlm_ShortRunEmphasis,0.0
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.0
wavelet-HLH_ngtdm_Contrast,0.0
wavelet-HHL_firstorder_Uniformity,0.0
wavelet-HHL_glcm_InverseVariance,0.0
wavelet-HHL_glcm_Id,0.0
wavelet-HHL_glcm_Correlation,0.0
wavelet-HHL_glcm_Contrast,0.0
wavelet-HHL_glcm_ClusterTendency,0.0
wavelet-HHL_glcm_ClusterProminence,0.0
wavelet-HHL_firstorder_Range,0.0
wavelet-HHL_glcm_JointEntropy,0.0
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HHL_firstorder_Kurtosis,0.0
wavelet-HHL_firstorder_Entropy,0.0
wavelet-HHL_firstorder_90Percentile,0.0
wavelet-HHL_firstorder_10Percentile,0.0
wavelet-HLH_ngtdm_Strength,0.0
wavelet-HHL_glcm_JointAverage,0.0
wavelet-HHL_glcm_MCC,0.0
wavelet-HHL_glrlm_RunLengthNonUniformity,0.0
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.0
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.0
wavelet-HHL_glrlm_LongRunEmphasis,0.0
wavelet-HHL_glrlm_GrayLevelVariance,0.0
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.0
wavelet-HHL_gldm_LargeDependenceEmphasis,0.0
wavelet-HHL_glcm_MaximumProbability,0.0
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.0
wavelet-HHL_gldm_GrayLevelNonUniformity,0.0
wavelet-HHL_gldm_DependenceVariance,0.0
wavelet-HHL_gldm_DependenceNonUniformity,0.0
wavelet-HHL_glcm_SumSquares,0.0
wavelet-HHL_glcm_SumAverage,0.0
wavelet-HLL_firstorder_Entropy,0.0
wavelet-LHH_glszm_ZoneEntropy,0.0
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
original_glrlm_RunLengthNonUniformityNormalized,0.0
original_glszm_GrayLevelVariance,0.0
original_glszm_GrayLevelNonUniformity,0.0
original_glrlm_ShortRunHighGrayLevelEmphasis,0.0
original_glrlm_ShortRunEmphasis,0.0
original_glrlm_RunVariance,0.0
original_glrlm_RunPercentage,0.0
original_glrlm_RunLengthNonUniformity,0.0
original_glszm_ZoneEntropy,0.0
original_glrlm_LongRunEmphasis,0.0
original_glrlm_GrayLevelVariance,0.0
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
original_gldm_LargeDependenceEmphasis,0.0
original_gldm_GrayLevelVariance,0.0
original_gldm_DependenceVariance,0.0
original_glszm_HighGrayLevelZoneEmphasis,0.0
original_glszm_ZoneVariance,0.0
original_gldm_DependenceNonUniformity,0.0
wavelet-LLH_firstorder_Minimum,0.0
wavelet-LLH_glcm_DifferenceEntropy,0.0
wavelet-LLH_glcm_Correlation,0.0
wavelet-LLH_glcm_ClusterTendency,0.0
wavelet-LLH_firstorder_Variance,0.0
wavelet-LLH_firstorder_TotalEnergy,0.0
wavelet-LLH_firstorder_RootMeanSquared,0.0
wavelet-LLH_firstorder_Median,0.0
original_ngtdm_Coarseness,0.0
wavelet-LLH_firstorder_Mean,0.0
wavelet-LLH_firstorder_Kurtosis,0.0
wavelet-LLH_firstorder_Entropy,0.0
wavelet-LLH_firstorder_Energy,0.0
wavelet-LLH_firstorder_90Percentile,0.0
original_ngtdm_Contrast,0.0
original_gldm_DependenceNonUniformityNormalized,0.0
original_gldm_DependenceEntropy,0.0
wavelet-LLH_glcm_Idn,0.0
original_firstorder_InterquartileRange,0.0
original_firstorder_Range,0.0
original_firstorder_Minimum,0.0
original_firstorder_Median,0.0
original_firstorder_MeanAbsoluteDeviation,0.0
original_firstorder_Maximum,0.0
original_firstorder_Kurtosis,0.0
original_firstorder_90Percentile,0.0
original_firstorder_RootMeanSquared,0.0
original_firstorder_10Percentile,0.0
original_shape_VoxelVolume,0.0
original_shape_MeshVolume,0.0
original_shape_Maximum3DDiameter,0.0
original_shape_Maximum2DDiameterColumn,0.0
original_shape_MajorAxisLength,0.0
original_firstorder_RobustMeanAbsoluteDeviation,0.0
original_firstorder_Variance,0.0
original_glcm_SumEntropy,0.0
original_glcm_Idn,0.0
original_glcm_SumAverage,0.0
original_glcm_MaximumProbability,0.0
original_glcm_JointEntropy,0.0
original_glcm_InverseVariance,0.0
original_glcm_Imc2,0.0
original_glcm_Imc1,0.0
original_glcm_Idmn,0.0
original_glcm_ClusterProminence,0.0
original_glcm_Idm,0.0
original_glcm_DifferenceVariance,0.0
original_glcm_DifferenceEntropy,0.0
original_glcm_DifferenceAverage,0.0
original_glcm_Correlation,0.0
original_glcm_ClusterShade,0.0
wavelet-LLH_glcm_Id,0.0
wavelet-LLH_glcm_Imc2,0.0
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.0
wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.0
wavelet-LHH_glcm_Correlation,0.0
wavelet-LHH_glcm_ClusterShade,0.0
wavelet-LHH_glcm_ClusterProminence,0.0
wavelet-LHH_firstorder_Variance,0.0
wavelet-LHH_firstorder_Uniformity,0.0
wavelet-LHH_firstorder_TotalEnergy,0.0
wavelet-LHH_firstorder_InterquartileRange,0.0
wavelet-LHH_glcm_Idn,0.0
wavelet-LHH_firstorder_Energy,0.0
wavelet-LHH_firstorder_10Percentile,0.0
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.0
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.0
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.0
wavelet-LHL_glrlm_RunLengthNonUniformity,0.0
wavelet-LHH_glcm_DifferenceVariance,0.0
wavelet-LHH_glcm_JointAverage,0.0
wavelet-LHL_glrlm_LongRunEmphasis,0.0
wavelet-LHH_glrlm_RunEntropy,0.0
wavelet-LHH_glszm_SmallAreaEmphasis,0.0
wavelet-LHH_glszm_GrayLevelVariance,0.0
wavelet-LHH_glszm_GrayLevelNonUniformity,0.0
wavelet-LHH_glrlm_ShortRunEmphasis,0.0
wavelet-LHH_glrlm_RunPercentage,0.0
wavelet-LHH_glrlm_RunLengthNonUniformity,0.0
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-LHH_glcm_SumAverage,0.0
wavelet-LHH_glrlm_LongRunEmphasis,0.0
wavelet-LHH_glrlm_GrayLevelNonUniformity,0.0
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-LHH_gldm_GrayLevelNonUniformity,0.0
wavelet-LHH_glcm_SumEntropy,0.0
wavelet-LHL_glrlm_RunEntropy,0.0
wavelet-LHL_glrlm_GrayLevelVariance,0.0
wavelet-LLH_glcm_JointEntropy,0.0
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.0
wavelet-LLH_glszm_GrayLevelVariance,0.0
wavelet-LLH_glszm_GrayLevelNonUniformity,0.0
wavelet-LLH_glrlm_RunVariance,0.0
wavelet-LLH_glrlm_RunLengthNonUniformity,0.0
wavelet-LLH_glrlm_GrayLevelVariance,0.0
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.0
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.0
wavelet-LLH_glszm_ZonePercentage,0.0
wavelet-LLH_gldm_GrayLevelVariance,0.0
wavelet-LLH_gldm_GrayLevelNonUniformity,0.0
wavelet-LLH_gldm_DependenceNonUniformity,0.0
wavelet-LLH_glcm_SumEntropy,0.0
wavelet-LLH_glcm_MaximumProbability,0.0
wavelet-LLH_glcm_MCC,0.0
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.0
wavelet-LLH_glszm_ZoneVariance,0.0
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.0
wavelet-LHL_glcm_Idmn,0.0
wavelet-LHL_gldm_SmallDependenceEmphasis,0.0
wavelet-LHL_gldm_GrayLevelVariance,0.0
wavelet-LHL_glcm_SumSquares,0.0
wavelet-LHL_glcm_SumEntropy,0.0
wavelet-LHL_glcm_JointEntropy,0.0
wavelet-LHL_glcm_JointEnergy,0.0
wavelet-LHL_glcm_Idm,0.0
wavelet-LLH_ngtdm_Coarseness,0.0
wavelet-LHL_glcm_Contrast,0.0
wavelet-LHL_glcm_ClusterProminence,0.0
wavelet-LHL_firstorder_Uniformity,0.0
wavelet-LHL_firstorder_TotalEnergy,0.0
wavelet-LHL_firstorder_Mean,0.0
wavelet-LHL_firstorder_Entropy,0.0
wavelet-HHH_gldm_GrayLevelVariance,0.0
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.0
squareroot_firstorder_Uniformity,0.0
log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,0.0
log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,0.0
log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0
log-sigma-4-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.0
log-sigma-4-0-mm-3D_glrlm_RunVariance,0.0
log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.0
log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
log-sigma-5-0-mm-3D_firstorder_InterquartileRange,0.0
log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.0
log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,0.0
log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,0.0
log-sigma-4-0-mm-3D_gldm_GrayLevelVariance,0.0
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.0
log-sigma-5-0-mm-3D_firstorder_Entropy,0.0
log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.0
log-sigma-4-0-mm-3D_gldm_DependenceEntropy,0.0
log-sigma-5-0-mm-3D_glcm_Id,0.0
log-sigma-5-0-mm-3D_glcm_SumAverage,0.0
log-sigma-5-0-mm-3D_glcm_MaximumProbability,0.0
log-sigma-5-0-mm-3D_glcm_MCC,0.0
log-sigma-5-0-mm-3D_glcm_JointAverage,0.0
log-sigma-5-0-mm-3D_glcm_Idn,0.0
log-sigma-5-0-mm-3D_glcm_Idm,0.0
log-sigma-5-0-mm-3D_glcm_Contrast,0.0
log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.0
log-sigma-5-0-mm-3D_glcm_ClusterProminence,0.0
log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.0
log-sigma-5-0-mm-3D_firstorder_Uniformity,0.0
log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.0
log-sigma-5-0-mm-3D_firstorder_Median,0.0
log-sigma-5-0-mm-3D_firstorder_Mean,0.0
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.0
log-sigma-4-0-mm-3D_glcm_SumSquares,0.0
log-sigma-5-0-mm-3D_glcm_SumSquares,0.0
log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.0
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.0
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_ngtdm_Strength,0.0
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.0
log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.0
log-sigma-3-0-mm-3D_ngtdm_Complexity,0.0
